0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
0.6363636363636364,0.75,0.6190476190476191,0.6842105263157895,0.4117647058823529,0.5909090909090909,0.5454545454545454,0.5789473684210527,0.5555555555555556,0.3111111111111111,0.45714285714285713,0.75,0.7142857142857143,0.75,0.5454545454545454,0.5909090909090909,0.5909090909090909,0.5416666666666666,0.5714285714285714,0.48148148148148145,0.48484848484848486,0.5909090909090909,0.2619047619047619,0.48484848484848486,0.42857142857142855,0.4166666666666667,0.5652173913043478,0.5909090909090909,0.631578947368421,0.5,0.10204081632653061,0.4230769230769231,0.5217391304347826,0.631578947368421,0.47619047619047616,0.5909090909090909,0.5,0.5294117647058824,0.3888888888888889,0.5806451612903226,0.42857142857142855,0.35135135135135137,0.6666666666666666,0.75,0.5142857142857142,0.358974358974359,0.75,0.39285714285714285,0.4827586206896552,0.43333333333333335,0.5925925925925926,0.6666666666666666,0.6,0.3783783783783784,0.56,0.5454545454545454,0.47619047619047616,0.56,0.5217391304347826,0.42857142857142855,1.0,0.75,0.5454545454545454,0.4117647058823529,0.358974358974359,0.5,0.45454545454545453,0.38461538461538464,0.9473684210526315,0.5909090909090909,0.6363636363636364,0.6842105263157895,0.6842105263157895,0.4482758620689655,0.56,0.5217391304347826,0.56,0.35135135135135137,0.5238095238095238,0.6363636363636364,0.40540540540540543,0.5454545454545454,0.5454545454545454,0.5909090909090909
0.6666666666666666,1.0,0.65,0.631578947368421,0.42424242424242425,0.7,0.42857142857142855,0.5263157894736842,0.5185185185185185,0.2608695652173913,0.3888888888888889,1.0,0.75,1.0,0.5714285714285714,0.7894736842105263,0.6190476190476191,0.6363636363636364,0.6,0.39285714285714285,0.45454545454545453,0.6190476190476191,0.2682926829268293,0.5483870967741935,0.4,0.47058823529411764,0.5909090909090909,0.7894736842105263,0.5789473684210527,0.5909090909090909,0.08163265306122448,0.5,0.7,0.7647058823529411,0.5789473684210527,0.6190476190476191,0.46153846153846156,0.45714285714285713,0.4,0.5,0.4,0.3611111111111111,0.6190476190476191,1.0,0.40540540540540543,0.3684210526315789,1.0,0.3103448275862069,0.5,0.4482758620689655,0.68,0.7894736842105263,0.55,0.42857142857142855,0.46153846153846156,0.5,0.5789473684210527,0.46153846153846156,0.7,0.45,0.75,1.0,0.42857142857142855,0.46875,0.3684210526315789,0.52,0.38235294117647056,0.43243243243243246,0.8,0.7,0.6666666666666666,0.631578947368421,0.631578947368421,0.41379310344827586,0.52,0.7,0.7272727272727273,0.3611111111111111,0.631578947368421,0.6666666666666666,0.3783783783783784,0.5714285714285714,0.5714285714285714,0.5454545454545454
0.3783783783783784,0.42857142857142855,0.3611111111111111,0.38235294117647056,0.575,0.3888888888888889,1.0,0.3235294117647059,0.3902439024390244,0.39622641509433965,0.3469387755102041,0.42857142857142855,0.4166666666666667,0.42857142857142855,0.32432432432432434,0.35135135135135137,0.35135135135135137,0.3684210526315789,0.37142857142857144,0.375,0.6842105263157895,0.3888888888888889,0.3333333333333333,0.8285714285714286,0.625,0.7837837837837838,0.34210526315789475,0.35135135135135137,0.35294117647058826,0.34210526315789475,0.09523809523809523,0.3,0.3157894736842105,0.35294117647058826,0.3142857142857143,0.35135135135135137,0.5428571428571428,0.9705882352941176,0.5853658536585366,0.6842105263157895,0.7567567567567568,0.6666666666666666,0.3888888888888889,0.42857142857142855,0.9428571428571428,0.6585365853658537,0.42857142857142855,0.4594594594594595,0.5263157894736842,0.48717948717948717,0.6111111111111112,0.3888888888888889,0.34285714285714286,0.5714285714285714,0.5428571428571428,0.32432432432432434,0.2777777777777778,0.5428571428571428,0.3157894736842105,0.25,0.5454545454545454,0.42857142857142855,1.0,0.6153846153846154,0.6585365853658537,0.3170731707317073,0.75,0.725,0.5294117647058824,0.35135135135135137,0.3783783783783784,0.38235294117647056,0.38235294117647056,0.32558139534883723,0.35,0.3157894736842105,0.35,0.625,0.3055555555555556,0.3783783783783784,0.717948717948718,0.32432432432432434,0.32432432432432434,0.35135135135135137
0.5,0.46875,0.4375,0.3333333333333333,0.6666666666666666,0.5161290322580645,0.6153846153846154,0.2727272727272727,0.42105263157894735,0.33962264150943394,0.3404255319148936,0.46875,0.45454545454545453,0.46875,0.3939393939393939,0.46875,0.46875,0.5806451612903226,0.5,0.3,0.5641025641025641,0.42424242424242425,0.3829787234042553,0.6944444444444444,0.631578947368421,0.7027027027027027,0.45454545454545453,0.46875,0.30303030303030304,0.5483870967741935,0.1,0.4411764705882353,0.42424242424242425,0.3870967741935484,0.3870967741935484,0.46875,0.5454545454545454,0.6410256410256411,0.7222222222222222,0.525,0.5897435897435898,0.55,0.42424242424242425,0.46875,0.5853658536585366,0.6666666666666666,0.46875,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.46875,0.29411764705882354,0.9090909090909091,0.5,0.3939393939393939,0.34375,0.5,0.5161290322580645,0.3548387096774194,0.4117647058823529,0.46875,0.6153846153846154,1.0,0.6666666666666666,0.4166666666666667,0.5384615384615384,0.6097560975609756,0.4411764705882353,0.5161290322580645,0.45454545454545453,0.3333333333333333,0.3333333333333333,0.38461538461538464,0.3783783783783784,0.5161290322580645,0.4166666666666667,0.55,0.375,0.5,0.6410256410256411,0.3939393939393939,0.3939393939393939,0.42424242424242425
0.39473684210526316,0.3684210526315789,0.34210526315789475,0.32432432432432434,0.625,0.4444444444444444,0.6585365853658537,0.2702702702702703,0.37209302325581395,0.35714285714285715,0.3333333333333333,0.3684210526315789,0.39473684210526316,0.3684210526315789,0.3076923076923077,0.3684210526315789,0.40540540540540543,0.4594594594594595,0.42857142857142855,0.29545454545454547,0.6097560975609756,0.4444444444444444,0.4,0.6923076923076923,0.7631578947368421,0.7435897435897436,0.39473684210526316,0.3684210526315789,0.2972972972972973,0.43243243243243246,0.109375,0.35,0.3684210526315789,0.3333333333333333,0.3333333333333333,0.40540540540540543,0.5135135135135135,0.6428571428571429,0.9142857142857143,0.4666666666666667,0.7631578947368421,0.675,0.40540540540540543,0.3684210526315789,0.627906976744186,1.0,0.3684210526315789,0.5135135135135135,0.6216216216216216,0.5384615384615384,0.5384615384615384,0.4444444444444444,0.2894736842105263,0.6190476190476191,0.47368421052631576,0.3783783783783784,0.3333333333333333,0.47368421052631576,0.40540540540540543,0.3055555555555556,0.358974358974359,0.3684210526315789,0.6585365853658537,0.6666666666666666,1.0,0.36585365853658536,0.7567567567567568,0.7317073170731707,0.35,0.4857142857142857,0.39473684210526316,0.32432432432432434,0.32432432432432434,0.37209302325581395,0.36585365853658536,0.40540540540540543,0.3333333333333333,0.675,0.3611111111111111,0.39473684210526316,0.725,0.3076923076923077,0.3076923076923077,0.3684210526315789
0.5,0.52,0.5416666666666666,0.4583333333333333,0.5,0.5833333333333334,0.3170731707317073,0.375,0.5,0.21568627450980393,0.35,0.52,0.5,0.52,0.48,0.52,0.8095238095238095,0.5384615384615384,0.5,0.30303030303030304,0.3333333333333333,0.52,0.3023255813953488,0.3333333333333333,0.358974358974359,0.3170731707317073,0.7727272727272727,0.52,0.4166666666666667,0.5,0.09615384615384616,0.6,0.46153846153846156,0.4782608695652174,0.4166666666666667,0.8095238095238095,0.3548387096774194,0.30952380952380953,0.39473684210526316,0.3333333333333333,0.2926829268292683,0.325,0.5833333333333334,0.52,0.3023255813953488,0.36585365853658536,0.52,0.3548387096774194,0.4375,0.5333333333333333,0.3939393939393939,0.5833333333333334,0.4,0.38461538461538464,0.3548387096774194,0.5416666666666666,0.4166666666666667,0.3548387096774194,0.5833333333333334,0.5714285714285714,0.5,0.52,0.3170731707317073,0.4166666666666667,0.36585365853658536,1.0,0.3076923076923077,0.29545454545454547,0.48148148148148145,0.6521739130434783,0.56,0.4583333333333333,0.4583333333333333,0.45161290322580644,0.5555555555555556,0.5833333333333334,0.5555555555555556,0.325,0.4583333333333333,0.5,0.375,0.48,0.48,0.6521739130434783
0.3333333333333333,0.38235294117647056,0.35294117647058826,0.4666666666666667,0.5789473684210527,0.38235294117647056,0.75,0.4,0.42105263157894735,0.4489795918367347,0.3404255319148936,0.38235294117647056,0.45454545454545453,0.38235294117647056,0.3142857142857143,0.34285714285714286,0.34285714285714286,0.3611111111111111,0.40625,0.3684210526315789,0.7428571428571429,0.46875,0.32653061224489793,0.7428571428571429,0.6756756756756757,0.75,0.3333333333333333,0.34285714285714286,0.43333333333333335,0.3333333333333333,0.1,0.2894736842105263,0.34285714285714286,0.3870967741935484,0.34375,0.34285714285714286,0.6451612903225806,0.7297297297297297,0.6756756756756757,0.525,0.9375,0.7714285714285715,0.42424242424242425,0.38235294117647056,0.7105263157894737,0.7567567567567568,0.38235294117647056,0.5454545454545454,0.5714285714285714,0.4864864864864865,0.5714285714285714,0.42424242424242425,0.41935483870967744,0.5,0.6451612903225806,0.35294117647058826,0.34375,0.6451612903225806,0.3055555555555556,0.23529411764705882,0.45454545454545453,0.38235294117647056,0.75,0.5384615384615384,0.7567567567567568,0.3076923076923077,1.0,0.6923076923076923,0.4411764705882353,0.38235294117647056,0.4117647058823529,0.4666666666666667,0.4666666666666667,0.35,0.3783783783783784,0.3055555555555556,0.34210526315789475,0.631578947368421,0.375,0.3333333333333333,0.7297297297297297,0.3142857142857143,0.3142857142857143,0.34285714285714286
0.38461538461538464,0.43243243243243246,0.3333333333333333,0.35135135135135137,0.5714285714285714,0.39473684210526316,0.725,0.2972972972972973,0.3953488372093023,0.375,0.3269230769230769,0.43243243243243246,0.42105263157894735,0.43243243243243246,0.3,0.39473684210526316,0.325,0.41025641025641024,0.3783783783783784,0.28888888888888886,0.675,0.39473684210526316,0.33962264150943394,0.8108108108108109,0.6585365853658537,0.7692307692307693,0.3170731707317073,0.39473684210526316,0.32432432432432434,0.38461538461538464,0.1076923076923077,0.30952380952380953,0.39473684210526316,0.3611111111111111,0.32432432432432434,0.325,0.5405405405405406,0.75,0.6585365853658537,0.5227272727272727,0.7,0.7,0.358974358974359,0.43243243243243246,0.6904761904761905,0.7317073170731707,0.43243243243243246,0.425,0.5641025641025641,0.4878048780487805,0.6052631578947368,0.43243243243243246,0.3157894736842105,0.5681818181818182,0.5,0.3,0.32432432432432434,0.5,0.358974358974359,0.23076923076923078,0.38461538461538464,0.43243243243243246,0.725,0.6097560975609756,0.7317073170731707,0.29545454545454547,0.6923076923076923,1.0,0.41025641025641024,0.39473684210526316,0.38461538461538464,0.35135135135135137,0.35135135135135137,0.30434782608695654,0.32558139534883723,0.358974358974359,0.3902439024390244,0.6190476190476191,0.35135135135135137,0.38461538461538464,0.6666666666666666,0.3,0.3,0.2926829268292683
0.6818181818181818,0.8,0.6666666666666666,0.65,0.4411764705882353,0.5652173913043478,0.5294117647058824,0.55,0.5925925925925926,0.30434782608695654,0.4857142857142857,0.8,0.7619047619047619,0.8,0.5909090909090909,0.6363636363636364,0.5652173913043478,0.5833333333333334,0.5454545454545454,0.4642857142857143,0.5151515151515151,0.5652173913043478,0.2558139534883721,0.5151515151515151,0.4166666666666667,0.4444444444444444,0.5416666666666666,0.6363636363636364,0.6,0.5416666666666666,0.1,0.46153846153846156,0.5652173913043478,0.6,0.45454545454545453,0.5652173913043478,0.48148148148148145,0.5588235294117647,0.3783783783783784,0.6129032258064516,0.45714285714285713,0.3783783783783784,0.6363636363636364,0.8,0.5,0.35,0.8,0.3793103448275862,0.4666666666666667,0.4666666666666667,0.6296296296296297,0.6363636363636364,0.5714285714285714,0.40540540540540543,0.5384615384615384,0.5217391304347826,0.45454545454545453,0.5384615384615384,0.5652173913043478,0.4090909090909091,0.9473684210526315,0.8,0.5294117647058824,0.4411764705882353,0.35,0.48148148148148145,0.4411764705882353,0.41025641025641024,1.0,0.5652173913043478,0.6818181818181818,0.65,0.65,0.43333333333333335,0.5384615384615384,0.5652173913043478,0.6,0.34210526315789475,0.5,0.6818181818181818,0.43243243243243246,0.5909090909090909,0.5909090909090909,0.5652173913043478
0.6666666666666666,0.7,0.65,0.631578947368421,0.46875,0.7894736842105263,0.35135135135135137,0.5263157894736842,0.5185185185185185,0.2608695652173913,0.42857142857142855,0.7,0.5909090909090909,0.7,0.5714285714285714,0.7,0.7894736842105263,0.7142857142857143,0.6842105263157895,0.39285714285714285,0.4117647058823529,0.7,0.3684210526315789,0.4117647058823529,0.4411764705882353,0.3888888888888889,0.75,0.7,0.5789473684210527,0.6666666666666666,0.08163265306122448,0.5652173913043478,0.7,0.6666666666666666,0.5789473684210527,0.7894736842105263,0.46153846153846156,0.34210526315789475,0.53125,0.37142857142857144,0.3611111111111111,0.3611111111111111,0.7894736842105263,0.7,0.3333333333333333,0.4857142857142857,0.7,0.46153846153846156,0.6153846153846154,0.5,0.5,0.8888888888888888,0.55,0.47058823529411764,0.46153846153846156,0.7368421052631579,0.6666666666666666,0.46153846153846156,0.7894736842105263,0.6111111111111112,0.5909090909090909,0.7,0.35135135135135137,0.5161290322580645,0.4857142857142857,0.6521739130434783,0.38235294117647056,0.39473684210526316,0.5652173913043478,1.0,0.75,0.631578947368421,0.631578947368421,0.5769230769230769,0.6521739130434783,0.7894736842105263,0.5833333333333334,0.4,0.7222222222222222,0.6666666666666666,0.4166666666666667,0.5714285714285714,0.5714285714285714,0.7
0.5652173913043478,0.6666666666666666,0.7,0.6842105263157895,0.45454545454545453,0.5909090909090909,0.3783783783783784,0.6666666666666666,0.6153846153846154,0.2826086956521739,0.45714285714285713,0.6666666666666666,0.6363636363636364,0.6666666666666666,0.6190476190476191,0.6666666666666666,0.6666666666666666,0.6086956521739131,0.5,0.48148148148148145,0.48484848484848486,0.5909090909090909,0.325,0.4,0.42857142857142855,0.3783783783783784,0.6363636363636364,0.6666666666666666,0.631578947368421,0.5652173913043478,0.08,0.5416666666666666,0.6666666666666666,0.55,0.55,0.6666666666666666,0.4444444444444444,0.40540540540540543,0.42857142857142855,0.4411764705882353,0.42857142857142855,0.42857142857142855,0.9444444444444444,0.6666666666666666,0.358974358974359,0.39473684210526316,0.6666666666666666,0.5,0.5357142857142857,0.4827586206896552,0.4827586206896552,0.75,0.6,0.4166666666666667,0.5,0.7894736842105263,0.631578947368421,0.5,0.6666666666666666,0.5789473684210527,0.6363636363636364,0.6666666666666666,0.3783783783783784,0.45454545454545453,0.39473684210526316,0.56,0.4117647058823529,0.38461538461538464,0.6818181818181818,0.75,1.0,0.6842105263157895,0.6842105263157895,0.6153846153846154,0.7727272727272727,0.6666666666666666,0.56,0.3157894736842105,0.6842105263157895,0.5652173913043478,0.4444444444444444,0.6190476190476191,0.6190476190476191,0.6666666666666666
0.5238095238095238,0.631578947368421,0.6666666666666666,1.0,0.3333333333333333,0.55,0.38235294117647056,0.8571428571428571,0.5833333333333334,0.34146341463414637,0.38235294117647056,0.631578947368421,0.6,0.631578947368421,0.5789473684210527,0.631578947368421,0.55,0.5,0.6111111111111112,0.5652173913043478,0.45161290322580644,0.631578947368421,0.2564102564102564,0.36363636363636365,0.3939393939393939,0.34285714285714286,0.5238095238095238,0.631578947368421,0.9285714285714286,0.45454545454545453,0.08695652173913043,0.43478260869565216,0.631578947368421,0.8,0.5882352941176471,0.55,0.5909090909090909,0.37142857142857144,0.35294117647058826,0.40625,0.4375,0.35294117647058826,0.7222222222222222,0.631578947368421,0.3611111111111111,0.32432432432432434,0.631578947368421,0.4583333333333333,0.4444444444444444,0.3448275862068966,0.4444444444444444,0.7222222222222222,0.8666666666666667,0.3055555555555556,0.6666666666666666,0.5789473684210527,0.6875,0.6666666666666666,0.55,0.3684210526315789,0.6842105263157895,0.631578947368421,0.38235294117647056,0.3333333333333333,0.32432432432432434,0.4583333333333333,0.4666666666666667,0.35135135135135137,0.65,0.631578947368421,0.6842105263157895,1.0,1.0,0.46153846153846156,0.5909090909090909,0.55,0.5217391304347826,0.3142857142857143,0.75,0.5238095238095238,0.3333333333333333,0.5789473684210527,0.5789473684210527,0.55
0.5238095238095238,0.631578947368421,0.6666666666666666,1.0,0.3333333333333333,0.55,0.38235294117647056,0.8571428571428571,0.5833333333333334,0.34146341463414637,0.38235294117647056,0.631578947368421,0.6,0.631578947368421,0.5789473684210527,0.631578947368421,0.55,0.5,0.6111111111111112,0.5652173913043478,0.45161290322580644,0.631578947368421,0.2564102564102564,0.36363636363636365,0.3939393939393939,0.34285714285714286,0.5238095238095238,0.631578947368421,0.9285714285714286,0.45454545454545453,0.08695652173913043,0.43478260869565216,0.631578947368421,0.8,0.5882352941176471,0.55,0.5909090909090909,0.37142857142857144,0.35294117647058826,0.40625,0.4375,0.35294117647058826,0.7222222222222222,0.631578947368421,0.3611111111111111,0.32432432432432434,0.631578947368421,0.4583333333333333,0.4444444444444444,0.3448275862068966,0.4444444444444444,0.7222222222222222,0.8666666666666667,0.3055555555555556,0.6666666666666666,0.5789473684210527,0.6875,0.6666666666666666,0.55,0.3684210526315789,0.6842105263157895,0.631578947368421,0.38235294117647056,0.3333333333333333,0.32432432432432434,0.4583333333333333,0.4666666666666667,0.35135135135135137,0.65,0.631578947368421,0.6842105263157895,1.0,1.0,0.46153846153846156,0.5909090909090909,0.55,0.5217391304347826,0.3142857142857143,0.75,0.5238095238095238,0.3333333333333333,0.5789473684210527,0.5789473684210527,0.55
0.4,0.41379310344827586,0.48148148148148145,0.46153846153846156,0.38461538461538464,0.4642857142857143,0.32558139534883723,0.44,0.4117647058823529,0.27450980392156865,0.3902439024390244,0.41379310344827586,0.4,0.41379310344827586,0.42857142857142855,0.41379310344827586,0.5185185185185185,0.43333333333333335,0.39285714285714285,0.35294117647058826,0.375,0.5185185185185185,0.37209302325581395,0.30952380952380953,0.36585365853658536,0.29545454545454547,0.5,0.41379310344827586,0.4230769230769231,0.4,0.1111111111111111,0.43333333333333335,0.41379310344827586,0.37037037037037035,0.37037037037037035,0.5185185185185185,0.36363636363636365,0.3181818181818182,0.4,0.375,0.3333333333333333,0.3333333333333333,0.64,0.41379310344827586,0.3111111111111111,0.37209302325581395,0.41379310344827586,0.45161290322580644,0.4411764705882353,0.4,0.3611111111111111,0.5185185185185185,0.4074074074074074,0.35714285714285715,0.40625,0.6,0.4230769230769231,0.40625,0.4642857142857143,0.44,0.4482758620689655,0.41379310344827586,0.32558139534883723,0.38461538461538464,0.37209302325581395,0.45161290322580644,0.35,0.30434782608695654,0.43333333333333335,0.5769230769230769,0.6153846153846154,0.46153846153846156,0.46153846153846156,1.0,0.5517241379310345,0.4642857142857143,0.36363636363636365,0.3023255813953488,0.46153846153846156,0.4,0.38095238095238093,0.42857142857142855,0.42857142857142855,0.5185185185185185
0.5,0.52,0.6086956521739131,0.5909090909090909,0.3783783783783784,0.52,0.35,0.5714285714285714,0.6071428571428571,0.2653061224489796,0.42105263157894735,0.52,0.5,0.52,0.5416666666666666,0.5833333333333334,0.5833333333333334,0.5384615384615384,0.44,0.43333333333333335,0.40540540540540543,0.52,0.36585365853658536,0.3333333333333333,0.39473684210526316,0.3170731707317073,0.56,0.5833333333333334,0.5454545454545454,0.5,0.09615384615384616,0.42857142857142855,0.5833333333333334,0.4782608695652174,0.4782608695652174,0.5833333333333334,0.4,0.34146341463414637,0.39473684210526316,0.3684210526315789,0.358974358974359,0.39473684210526316,0.8095238095238095,0.52,0.3333333333333333,0.36585365853658536,0.52,0.4482758620689655,0.4838709677419355,0.3939393939393939,0.3939393939393939,0.6521739130434783,0.5217391304347826,0.38461538461538464,0.4482758620689655,0.6818181818181818,0.5454545454545454,0.4482758620689655,0.5833333333333334,0.5,0.56,0.52,0.35,0.3783783783783784,0.36585365853658536,0.5555555555555556,0.3783783783783784,0.32558139534883723,0.5384615384615384,0.6521739130434783,0.7727272727272727,0.5909090909090909,0.5909090909090909,0.5517241379310345,1.0,0.5833333333333334,0.5,0.2926829268292683,0.5909090909090909,0.5,0.41025641025641024,0.5416666666666666,0.5416666666666666,0.5833333333333334
0.8421052631578947,0.7,0.8333333333333334,0.55,0.46875,0.7,0.3157894736842105,0.45,0.5769230769230769,0.23404255319148937,0.3888888888888889,0.7,0.5909090909090909,0.7,0.7368421052631579,0.8888888888888888,0.7,0.8947368421052632,0.6842105263157895,0.3448275862068966,0.37142857142857144,0.5454545454545454,0.3,0.4117647058823529,0.3611111111111111,0.3888888888888889,0.6666666666666666,0.8888888888888888,0.5,0.8421052631578947,0.08163265306122448,0.6363636363636364,0.7894736842105263,0.6666666666666666,0.5789473684210527,0.7,0.4074074074074074,0.34210526315789475,0.4411764705882353,0.37142857142857144,0.32432432432432434,0.32432432432432434,0.6190476190476191,0.7,0.3,0.40540540540540543,0.7,0.4074074074074074,0.5,0.5,0.5,0.7,0.47619047619047616,0.5151515151515151,0.4074074074074074,0.5714285714285714,0.5789473684210527,0.4074074074074074,1.0,0.5263157894736842,0.5217391304347826,0.7,0.3157894736842105,0.5161290322580645,0.40540540540540543,0.5833333333333334,0.3055555555555556,0.358974358974359,0.5652173913043478,0.7894736842105263,0.6666666666666666,0.55,0.55,0.4642857142857143,0.5833333333333334,1.0,0.5833333333333334,0.3611111111111111,0.631578947368421,0.8421052631578947,0.45714285714285713,0.7368421052631579,0.7368421052631579,0.6190476190476191
0.56,0.7272727272727273,0.5416666666666666,0.5217391304347826,0.3783783783783784,0.5833333333333334,0.35,0.43478260869565216,0.5517241379310345,0.24,0.38461538461538464,0.7272727272727273,0.6956521739130435,0.7272727272727273,0.48,0.6521739130434783,0.52,0.5384615384615384,0.5,0.34375,0.40540540540540543,0.52,0.3023255813953488,0.4444444444444444,0.358974358974359,0.4594594594594595,0.5,0.6521739130434783,0.4782608695652174,0.5,0.11764705882352941,0.42857142857142855,0.5833333333333334,0.6190476190476191,0.4782608695652174,0.52,0.4,0.375,0.358974358974359,0.40540540540540543,0.358974358974359,0.358974358974359,0.52,0.7272727272727273,0.3333333333333333,0.3333333333333333,0.7272727272727273,0.2727272727272727,0.4375,0.3939393939393939,0.5333333333333333,0.6521739130434783,0.4583333333333333,0.38461538461538464,0.4,0.4230769230769231,0.4782608695652174,0.4,0.5833333333333334,0.375,0.56,0.7272727272727273,0.35,0.4166666666666667,0.3333333333333333,0.5555555555555556,0.34210526315789475,0.3902439024390244,0.6,0.5833333333333334,0.56,0.5217391304347826,0.5217391304347826,0.36363636363636365,0.5,0.5833333333333334,1.0,0.325,0.5217391304347826,0.56,0.34146341463414637,0.48,0.48,0.46153846153846156
0.3888888888888889,0.3611111111111111,0.3333333333333333,0.3142857142857143,0.55,0.4411764705882353,0.625,0.2571428571428571,0.3023255813953488,0.32727272727272727,0.3,0.3611111111111111,0.3888888888888889,0.3611111111111111,0.2972972972972973,0.3611111111111111,0.3611111111111111,0.4166666666666667,0.46875,0.2857142857142857,0.575,0.4,0.3958333333333333,0.6153846153846154,0.5609756097560976,0.625,0.35135135135135137,0.3611111111111111,0.2857142857142857,0.3888888888888889,0.0967741935483871,0.3076923076923077,0.32432432432432434,0.36363636363636365,0.3235294117647059,0.3611111111111111,0.4722222222222222,0.6097560975609756,0.6,0.4318181818181818,0.6410256410256411,0.6,0.32432432432432434,0.3611111111111111,0.5952380952380952,0.675,0.3611111111111111,0.43243243243243246,0.5,0.46153846153846156,0.5,0.3611111111111111,0.2777777777777778,0.5116279069767442,0.5142857142857142,0.2972972972972973,0.2857142857142857,0.5142857142857142,0.3611111111111111,0.2571428571428571,0.35135135135135137,0.3611111111111111,0.625,0.55,0.675,0.325,0.631578947368421,0.6190476190476191,0.34210526315789475,0.4,0.3157894736842105,0.3142857142857143,0.3142857142857143,0.3023255813953488,0.2926829268292683,0.3611111111111111,0.325,1.0,0.3142857142857143,0.3888888888888889,0.65,0.2972972972972973,0.2972972972972973,0.32432432432432434
0.5238095238095238,0.631578947368421,0.5,0.75,0.3333333333333333,0.55,0.3055555555555556,0.7333333333333333,0.52,0.27906976744186046,0.3055555555555556,0.631578947368421,0.5238095238095238,0.631578947368421,0.42857142857142855,0.631578947368421,0.55,0.5714285714285714,0.6111111111111112,0.5,0.36363636363636365,0.55,0.32432432432432434,0.36363636363636365,0.3939393939393939,0.34285714285714286,0.5238095238095238,0.631578947368421,0.6875,0.5238095238095238,0.08695652173913043,0.43478260869565216,0.631578947368421,0.8,0.8,0.55,0.5217391304347826,0.2972972972972973,0.3939393939393939,0.3235294117647059,0.35294117647058826,0.3939393939393939,0.7222222222222222,0.631578947368421,0.2894736842105263,0.3611111111111111,0.631578947368421,0.4583333333333333,0.5,0.3448275862068966,0.4444444444444444,0.8235294117647058,0.6470588235294118,0.34285714285714286,0.5217391304347826,0.5789473684210527,0.9285714285714286,0.5217391304347826,0.631578947368421,0.4444444444444444,0.5238095238095238,0.631578947368421,0.3055555555555556,0.375,0.3611111111111111,0.4583333333333333,0.375,0.35135135135135137,0.5,0.7222222222222222,0.6842105263157895,0.75,0.75,0.46153846153846156,0.5909090909090909,0.631578947368421,0.5217391304347826,0.3142857142857143,1.0,0.5238095238095238,0.2972972972972973,0.42857142857142855,0.42857142857142855,0.47619047619047616
1.0,0.6666666666666666,0.7894736842105263,0.5238095238095238,0.45454545454545453,0.6666666666666666,0.3783783783783784,0.42857142857142855,0.5555555555555556,0.2553191489361702,0.45714285714285713,0.6666666666666666,0.6363636363636364,0.6666666666666666,0.7,0.8421052631578947,0.5909090909090909,0.85,0.7368421052631579,0.3793103448275862,0.4,0.5217391304347826,0.2926829268292683,0.4411764705882353,0.35135135135135137,0.4166666666666667,0.5652173913043478,0.8421052631578947,0.47619047619047616,0.8,0.10204081632653061,0.5416666666666666,0.75,0.631578947368421,0.47619047619047616,0.5909090909090909,0.4444444444444444,0.40540540540540543,0.42857142857142855,0.4411764705882353,0.35135135135135137,0.3157894736842105,0.5217391304347826,0.6666666666666666,0.358974358974359,0.39473684210526316,0.6666666666666666,0.39285714285714285,0.4827586206896552,0.4827586206896552,0.5357142857142857,0.5909090909090909,0.45454545454545453,0.5,0.4444444444444444,0.4782608695652174,0.47619047619047616,0.4444444444444444,0.8421052631578947,0.42857142857142855,0.6363636363636364,0.6666666666666666,0.3783783783783784,0.5,0.39473684210526316,0.5,0.3333333333333333,0.38461538461538464,0.6818181818181818,0.6666666666666666,0.5652173913043478,0.5238095238095238,0.5238095238095238,0.4,0.5,0.8421052631578947,0.56,0.3888888888888889,0.5238095238095238,1.0,0.4444444444444444,0.7,0.7,0.5217391304347826
